1964 Topps Coins #151 Willie Mays HOF PSA 9 24483675,Willie Mays HOF,$250.00,"Feb 28, 2021

12:05:35 PST",Baseball,San Francisco Giants,1964,Topps Coins,9.0,Professional Sports (PSA),,https://www.ebay.com/itm/1964-Topps-Coins-151-Willie-Mays-HOF-PSA-9-24483675/203242781574?hash=item2f5236bb86:g:5vgAAOSwIlRgAtu9
2019-20 Zion Williamson Panini Chronicles Luminance Teal RC Rookie,Zion Williamson,$45.00,"Feb 28, 2021

12:04:09 PST",Basketball,New Orleans Pelicans,2019,Panini,Ungraded,,Rookie,https://www.ebay.com/itm/2019-20-Zion-Williamson-Panini-Chronicles-Luminance-Teal-RC-Rookie/333851309212?hash=item4dbb16b49c:g:0uIAAOSwurxf-KrI
1961 WILLIE DAVIS BELL BRAND BASEBALL CARD #3 / PSA 5 EX,Willie Davis,$66.00,"Feb 28, 2021

12:03:44 PST",Baseball,DODGERS,1961,Bell Brand Dodgers,5 EXCELLENT,Professional Sports (PSA),,https://www.ebay.com/itm/1961-WILLIE-DAVIS-BELL-BRAND-BASEBALL-CARD-3-PSA-5-EX/313427612069?hash=item48f9bdd1a5:g:dhwAAOSwQBtgMrvd
2018 Topps Heritage Juan Soto ROOKIE RC #502 PSA 10 🔥🔥🔥,Juan Soto,$179.99,"Feb 28, 2021

12:03:30 PST",Baseball,Washington Nationals,2018,Topps,10,Professional Sports (PSA),Rookie,https://www.ebay.com/itm/2018-Topps-Heritage-Juan-Soto-ROOKIE-RC-502-PSA-10/203291754252?hash=item2f5521ff0c:g:r~cAAOSwLEJgO0gl
Kevin McHale 1986-87 Fleer  Boston Celtics NBA Basketball Card # 73,Kevin Mchale,$58.90,"Feb 28, 2021

12:03:08 PST",Basketball,Boston Celtics,1986,Fleer,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/Kevin-McHale-1986-87-Fleer-Boston-Celtics-NBA-Basketball-Card-73/313427611365?hash=item48f9bdcee5:g:olEAAOSwZsRgKYG-
2007 Topps Black Chrome #181 Adrian Peterson PSA GEM MINT 10 Rookie RC Rare,Adrian Peterson,$548.00,"Feb 28, 2021

12:03:05 PST",Football,Minnesota Vikings,2007,Topps,10,Professional Sports (PSA),Rookie,https://www.ebay.com/itm/2007-Topps-Black-Chrome-181-Adrian-Peterson-PSA-GEM-MINT-10-Rookie-RC-Rare/224365687830?hash=item343d3cb416:g:1HoAAOSwVAxgODG2
2020 Donruss Optic COLLIN JOHNSON FOTL Purple Prizm on-card Auto #/50 RC ,Collin Johnson,$39.25,"Feb 28, 2021

12:02:54 PST",Football,Jacksonville Jaguars,2020,Donruss,Ungraded,Not Professionally Graded,"Rookie, Serial Numbered, Autograph Sig Signature On Card, Single-Parallel, Single-Insert, Short Print (SP), Refractor",https://www.ebay.com/itm/2020-Donruss-Optic-COLLIN-JOHNSON-FOTL-Purple-Prizm-on-card-Auto-50-RC/333897337871?hash=item4dbdd50c0f:g:BvEAAOSw4UVgMrvT
"1988-89 FLEER Basketball MICHAEL JORDAN ALL-STAR  #120, CHICAGO BULLS, HOF, NM+",Michael Jordan,$100.99,"Feb 28, 2021

12:02:34 PST",Basketball,Chicago Bulls,1988,Fleer,Ungraded,,"Fleer, Hall of Fame, All Star, Chicago Bulls",https://www.ebay.com/itm/1988-89-FLEER-Basketball-MICHAEL-JORDAN-ALL-STAR-120-CHICAGO-BULLS-HOF-NM/224356859286?hash=item343cb5fd96:g:9KMAAOSwJVxgLscP
2018-19 PANINI ABSOLUTE DONOVAN MITCHELL EMERALD AUTO **1/1** JAZZ **WHITE BOX**,DONOVAN MITCHELL,"$1,000.00","Feb 28, 2021

12:02:27 PST",Basketball,Utah Jazz,2018,Panini,Ungraded,Not Professionally Graded,"Holographic Foil, Serial Numbered, Short Print (SP), Single-Insert, Single-Parallel",https://www.ebay.com/itm/2018-19-PANINI-ABSOLUTE-DONOVAN-MITCHELL-EMERALD-AUTO-1-1-JAZZ-WHITE-BOX/224359241825?hash=item343cda5861:g:ELgAAOSw4DxgMUg3
1991 Upper Deck Michael Jordan #SP1 Rookie Chicago Bulls Chicago White Sox,Michael Jordan,$46.59,"Feb 28, 2021

12:00:50 PST",Baseball,Chicago White Sox,1991,Upper Deck,Ungraded,,Rookie,https://www.ebay.com/itm/1991-Upper-Deck-Michael-Jordan-SP1-Rookie-Chicago-Bulls-Chicago-White-Sox/224359262708?hash=item343cdaa9f4:g:iyIAAOSwkSZgMU1e
2019-20 Panini Mosaic Reactive Orange #298 LeBron James Cavaliers PSA 10,LeBron James,$116.28,"Feb 28, 2021

12:00:01 PST",Basketball,,,Panini,10,Professional Sports (PSA),,https://www.ebay.com/itm/2019-20-Panini-Mosaic-Reactive-Orange-298-LeBron-James-Cavaliers-PSA-10/313430074129?hash=item48f9e36311:g:KLoAAOSwVgtgNUkr
2020 Panini Prizm JOE BURROW BASE ROOKIE CARD CINCINNATI BENGALS 🔥,Joe Burrow,$86.00,"Feb 28, 2021

12:00:01 PST",Football,Cincinnati Bengals,2020,Panini,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/2020-Panini-Prizm-JOE-BURROW-BASE-ROOKIE-CARD-CINCINNATI-BENGALS/333893449187?hash=item4dbd99b5e3:g:M9oAAOSwPv9gLfZr
2000 FLEER TRADITION ROOKIES TO WATCH TOM BRADY ROOKIE CARD #352,Tom Brady,$74.99,"Feb 28, 2021

11:59:40 PST",Football,New England Patriots,2000,Fleer,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/2000-FLEER-TRADITION-ROOKIES-TO-WATCH-TOM-BRADY-ROOKIE-CARD-352/333882611513?hash=item4dbcf45739:g:7jsAAOSwmLpgILG1
2020 Mosaic AJ Brown 190 Gold Prizm SSP /20,Aj Brown,$60.00,"Feb 28, 2021

11:59:31 PST",Football,Tennessee Titans,2020,Panini,Ungraded,,"Serial Numbered, Refractor, Short Print (SP)",https://www.ebay.com/itm/2020-Mosaic-AJ-Brown-190-Gold-Prizm-SSP-20/353394475358?hash=item5247f3c15e:g:QpAAAOSwytZgMXzt
2011 Next 60 Autographed Card Freddie Freeman Rookie Atlanta Braves #N60A-FF,Freddie Freeman,$40.00,"Feb 28, 2021

11:59:13 PST",Baseball,Atlanta Braves,2011,Topps,Unspecified,,Rookie,https://www.ebay.com/itm/2011-Next-60-Autographed-Card-Freddie-Freeman-Rookie-Atlanta-Braves-N60A-FF/224360601698?hash=item343cef1862:g:7egAAOSwBWZgMruT
2007-08 Ultra SE Lucky 13 Kevin Durant Rookie Card Graded BCCG 10 ,Kevin Durant,$79.95,"Feb 28, 2021

11:57:15 PST",Basketball,Oklahoma City Thunder,2007-08,Fleer,10,Beckett (BCCG),Rookie,https://www.ebay.com/itm/2007-08-Ultra-SE-Lucky-13-Kevin-Durant-Rookie-Card-Graded-BCCG-10/333215263894?hash=item4d952d6c96:g:cUgAAOSwWX1fvGeQ
Peyton Manning RC 1998 Skybox E-X2001 Rookie Indianapolis Colts #54  PRO 9 Mint,Peyton Manning,$99.99,"Feb 28, 2021

11:56:40 PST",Football,Indianapolis Colts,1998,SkyBox,9,PRO,Rookie,https://www.ebay.com/itm/Peyton-Manning-RC-1998-Skybox-E-X2001-Rookie-Indianapolis-Colts-54-PRO-9-Mint/203212092825?hash=item2f50627599:g:DiMAAOSwKIBfzyxu
2000 Topps Finest FM19 Finest Moments Mike Jones Auto Refractor St Louis Rams,Mike Jones,$39.99,"Feb 28, 2021

11:56:08 PST",Football,St. Louis Rams,2000,Topps,Ungraded,Not Professionally Graded,"Refractor, Short Print (SP), Single-Parallel",https://www.ebay.com/itm/2000-Topps-Finest-FM19-Finest-Moments-Mike-Jones-Auto-Refractor-St-Louis-Rams/224362339518?hash=item343d099cbe:g:yiUAAOSwPm5gNJVO
1967 Topps #215 Ernie Banks - Chicago Cubs - Hall of Fame - NM/MT,Ernie Banks,$66.50,"Feb 28, 2021

11:56:01 PST",Baseball,Chicago Cubs,1967,Topps,Ungraded,,,https://www.ebay.com/itm/1967-Topps-215-Ernie-Banks-Chicago-Cubs-Hall-of-Fame-NM-MT/224321052517?hash=item343a939f65:g:WQkAAOSwNV5gBb4m
2019 Fernando Tatis Jr. Contenders Optic Season Ticket Hyper Prizm RC /299,Fernando Tatis Jr.,$60.00,"Feb 28, 2021

11:56:00 PST",Baseball,San Diego Padres,2019,Panini,Ungraded,Not Professionally Graded,"Rookie, Serial Numbered, Short Print (SP), Single-Parallel, Holographic Foil, Silver, Prizm",https://www.ebay.com/itm/2019-Fernando-Tatis-Jr-Contenders-Optic-Season-Ticket-Hyper-Prizm-RC-299/353402690454?hash=item5248711b96:g:vMoAAOSw199gOvTc
1966 BILLY WILLIAMS TOPPS BASEBALL CARD #580 / PSA 5 EXCELLENT,Billy Williams,$56.50,"Feb 28, 2021

11:55:35 PST",Baseball,CHICAGO CUBS,1966,Topps,5 EXCELLENT,Professional Sports (PSA),,https://www.ebay.com/itm/1966-BILLY-WILLIAMS-TOPPS-BASEBALL-CARD-580-PSA-5-EXCELLENT/224360597736?hash=item343cef08e8:g:bfEAAOSw7WJgMrmY
2016 Panini Prizm Carson Wentz Silver Rookie Card. PSA 10 Gem Mint - Card # 218,Carson Wentz,$695.00,"Feb 28, 2021

11:55:18 PST",Football,Philadelphia Eagles,2016,Panini,10,Professional Sports (PSA),"PRIZM, RC, Rookie, Short Print (SP)",https://www.ebay.com/itm/2016-Panini-Prizm-Carson-Wentz-Silver-Rookie-Card-PSA-10-Gem-Mint-Card-218/203291527652?hash=item2f551e89e4:g:pdAAAOSwt-ZgOthq
FERNANDO TATIS JR Blue Wave Auto 11/20 2020 Leaf Metal Draft Baseball JK,Baseball Player,$117.57,"Feb 28, 2021

11:54:20 PST",Baseball,,2020,Leaf,,,"Single-Parallel, Autograph",https://www.ebay.com/itm/FERNANDO-TATIS-JR-Blue-Wave-Auto-11-20-2020-Leaf-Metal-Draft-Baseball-JK/353402419321?hash=item52486cf879:g:T~kAAOSwjxRgOqMB
Ken Griffey Jr 1996 Finest Gold Refractor Intimidator PSA 9 Mint *Rare*,Ken Griffey Jr,$580.00,"Feb 28, 2021

11:53:37 PST",Baseball,Seattle Mariners,1996,Topps,9,Professional Sports (PSA),Gold,https://www.ebay.com/itm/Ken-Griffey-Jr-1996-Finest-Gold-Refractor-Intimidator-PSA-9-Mint-Rare/124586222487?hash=item1d01eae397:g:0bsAAOSwhdRgMroH
1959 Topps Hank Aaron Milwaukee Braves #380 Baseball Card,Hank Aaron,$136.50,"Feb 28, 2021

11:53:20 PST",Baseball,Atlanta Braves,1959,Topps,Ungraded,Not Professionally Graded,Checklist,https://www.ebay.com/itm/1959-Topps-Hank-Aaron-Milwaukee-Braves-380-Baseball-Card/313427600327?hash=item48f9bda3c7:g:RbEAAOSwQuVgMrnz
1970-71 TOPPS PETE MARAVICH  Rookie  (Surface Wrinkle) ,Pete Maravich,$373.68,"Feb 28, 2021

11:51:18 PST",Basketball,Atlanta Hawks,1970,Topps,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/1970-71-TOPPS-PETE-MARAVICH-Rookie-Surface-Wrinkle/333897326583?hash=item4dbdd4dff7:g:CA8AAOSwqSlgMrma
1961 fleer Rube Waddell HOF #149 PSA 8 Vintage,,$90.00,"Feb 28, 2021

11:51:04 PST",Baseball,,,Fleer,,Professional Sports (PSA),,https://www.ebay.com/itm/1961-fleer-Rube-Waddell-HOF-149-PSA-8-Vintage/233874854230?hash=item3674071156:g:D3gAAOSwDFxgEjHM
2016 National Treasures /49 Willson Contreras Purple GU Bat Auto Rookie Card RC,Willson Contreras,$39.99,"Feb 28, 2021

11:50:53 PST",Baseball,Chicago Cubs,2016,Panini,Ungraded,Not Professionally Graded,"Autograph, Colossal, Auto, Signed, Rookie Card, RC, CS-WC, Memorabilia, Piece of Authentic, Rookie, Serial Numbered, Game Used Bat, Single-Parallel",https://www.ebay.com/itm/2016-National-Treasures-49-Willson-Contreras-Purple-GU-Bat-Auto-Rookie-Card-RC/224325267769?hash=item343ad3f139:g:ttcAAOSwPQlfHjEL
Pete Rose 2012 Leaf The Living Legend Auto Baseball Card #AU-15 PSA Graded 9,Pete Rose,$50.14,"Feb 28, 2021

11:50:31 PST",Baseball,Cincinnati Reds,2012,Leaf,9,Professional Sports (PSA),Graded,https://www.ebay.com/itm/Pete-Rose-2012-Leaf-The-Living-Legend-Auto-Baseball-Card-AU-15-PSA-Graded-9/203285589424?hash=item2f54c3edb0:g:OigAAOSwSbhgMrfQ
1969 TOPPS HOCKEY BERNIE PARENT #89 GRADED PSA 7 NM PHILADELPHIA FLYERS CARD,Bernie Parent,$109.00,"Feb 28, 2021

11:49:41 PST",Ice Hockey,Philadelphia Flyers,1969,Topps,7,Professional Sports (PSA),,https://www.ebay.com/itm/1969-TOPPS-HOCKEY-BERNIE-PARENT-89-GRADED-PSA-7-NM-PHILADELPHIA-FLYERS-CARD/224330969650?hash=item343b2af232:g:QKkAAOSws9VgElWV
Zion Williamson 2019-20 Panini NBA Hoops Tribute Winter #296 RC Pelicans PSA 10,Zion Williamson,$119.99,"Feb 28, 2021

11:49:38 PST",Basketball,New Orleans Pelicans,2019,Panini,10,Professional Sports (PSA),Rookie,https://www.ebay.com/itm/Zion-Williamson-2019-20-Panini-NBA-Hoops-Tribute-Winter-296-RC-Pelicans-PSA-10/203204740535?hash=item2f4ff245b7:g:QREAAOSwX-Bfxnf0
2020 Topps Chrome Refractor RANDY AROZARENA #49 RC TAMPA BAY RAYS refractor base,Randy Arozarena,$39.00,"Feb 28, 2021

11:49:19 PST",Baseball,Tampa Bay Rays,2020,Topps,Ungraded,,Refractor,https://www.ebay.com/itm/2020-Topps-Chrome-Refractor-RANDY-AROZARENA-49-RC-TAMPA-BAY-RAYS-refractor-base/313435171816?hash=item48fa312be8:g:CI4AAOSwR5lgOfde
LeBron James Rookie Highlight Reel Makers 2003-04 Upper Deck Victory #222 Rookie,LeBron James,$49.99,"Feb 28, 2021

11:49:02 PST",Basketball,Cleveland Cavaliers,2003,Upper Deck,Ungraded,,Rookie,https://www.ebay.com/itm/LeBron-James-Rookie-Highlight-Reel-Makers-2003-04-Upper-Deck-Victory-222-Rookie/313032393523?hash=item48e22f4333:g:uTcAAOSweNVecvWe
2020 Optic Rated Rookie Justin Herbert Holo Prism *Please Read Item Description*,Justin Herbert,$275.00,"Feb 28, 2021

11:48:55 PST",Football,Los Angeles Chargers,2020,Panini,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/2020-Optic-Rated-Rookie-Justin-Herbert-Holo-Prism-Please-Read-Item-Description/224368984818?hash=item343d6f02f2:g:13QAAOSwgUJgO-pa
1966 Topps Ernie Banks #110 SGC 4.5 VG-EX+ ! Nice Card ! HOF Cubs,Ernie Banks,$48.99,"Feb 28, 2021

11:48:45 PST",Baseball,Chicago Cubs,1966,Topps,4.5,Sportscard (SGC),,https://www.ebay.com/itm/1966-Topps-Ernie-Banks-110-SGC-4-5-VG-EX-Nice-Card-HOF-Cubs/224277389790?hash=item3437f961de:g:T-QAAOSwD7Nf1lwP
2020 Donruss Optic Justin Herbert Rated Rookie #153 Chargers ROY RC!,Justin Herbert,$168.50,"Feb 28, 2021

11:48:31 PST",Football,Los Angeles Chargers,2020,Donruss,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/2020-Donruss-Optic-Justin-Herbert-Rated-Rookie-153-Chargers-ROY-RC/233904928924?hash=item3675d1f89c:g:QAIAAOSwt9JgMrdG
2020 Bowman Draft Sapphire 1st Bowman Yellow Refractor Ice /99 NICK BITSKO Rays,Nick Bitsko,$39.99,"Feb 28, 2021

11:48:30 PST",Baseball,Tampa Bay Rays,2020,Bowman,Ungraded,,"Refractor, Serial Numbered",https://www.ebay.com/itm/2020-Bowman-Draft-Sapphire-1st-Bowman-Yellow-Refractor-Ice-99-NICK-BITSKO-Rays/224327518310?hash=item343af64866:g:I~YAAOSwPOlgDg30
Pete Rose 2012 Leaf The Living Legend Auto Baseball Card #AU-15 PSA Graded 9,Pete Rose,$50.14,"Feb 28, 2021

11:50:31 PST",Baseball,Cincinnati Reds,2012,Leaf,9,Professional Sports (PSA),Graded,https://www.ebay.com/itm/Pete-Rose-2012-Leaf-The-Living-Legend-Auto-Baseball-Card-AU-15-PSA-Graded-9/203285589424?hash=item2f54c3edb0:g:OigAAOSwSbhgMrfQ
1969 TOPPS HOCKEY BERNIE PARENT #89 GRADED PSA 7 NM PHILADELPHIA FLYERS CARD,Bernie Parent,$109.00,"Feb 28, 2021

11:49:41 PST",Ice Hockey,Philadelphia Flyers,1969,Topps,7,Professional Sports (PSA),,https://www.ebay.com/itm/1969-TOPPS-HOCKEY-BERNIE-PARENT-89-GRADED-PSA-7-NM-PHILADELPHIA-FLYERS-CARD/224330969650?hash=item343b2af232:g:QKkAAOSws9VgElWV
Zion Williamson 2019-20 Panini NBA Hoops Tribute Winter #296 RC Pelicans PSA 10,Zion Williamson,$119.99,"Feb 28, 2021

11:49:38 PST",Basketball,New Orleans Pelicans,2019,Panini,10,Professional Sports (PSA),Rookie,https://www.ebay.com/itm/Zion-Williamson-2019-20-Panini-NBA-Hoops-Tribute-Winter-296-RC-Pelicans-PSA-10/203204740535?hash=item2f4ff245b7:g:QREAAOSwX-Bfxnf0
2020 Topps Chrome Refractor RANDY AROZARENA #49 RC TAMPA BAY RAYS refractor base,Randy Arozarena,$39.00,"Feb 28, 2021

11:49:19 PST",Baseball,Tampa Bay Rays,2020,Topps,Ungraded,,Refractor,https://www.ebay.com/itm/2020-Topps-Chrome-Refractor-RANDY-AROZARENA-49-RC-TAMPA-BAY-RAYS-refractor-base/313435171816?hash=item48fa312be8:g:CI4AAOSwR5lgOfde
LeBron James Rookie Highlight Reel Makers 2003-04 Upper Deck Victory #222 Rookie,LeBron James,$49.99,"Feb 28, 2021

11:49:02 PST",Basketball,Cleveland Cavaliers,2003,Upper Deck,Ungraded,,Rookie,https://www.ebay.com/itm/LeBron-James-Rookie-Highlight-Reel-Makers-2003-04-Upper-Deck-Victory-222-Rookie/313032393523?hash=item48e22f4333:g:uTcAAOSweNVecvWe
2020 Optic Rated Rookie Justin Herbert Holo Prism *Please Read Item Description*,Justin Herbert,$275.00,"Feb 28, 2021

11:48:55 PST",Football,Los Angeles Chargers,2020,Panini,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/2020-Optic-Rated-Rookie-Justin-Herbert-Holo-Prism-Please-Read-Item-Description/224368984818?hash=item343d6f02f2:g:13QAAOSwgUJgO-pa
1966 Topps Ernie Banks #110 SGC 4.5 VG-EX+ ! Nice Card ! HOF Cubs,Ernie Banks,$48.99,"Feb 28, 2021

11:48:45 PST",Baseball,Chicago Cubs,1966,Topps,4.5,Sportscard (SGC),,https://www.ebay.com/itm/1966-Topps-Ernie-Banks-110-SGC-4-5-VG-EX-Nice-Card-HOF-Cubs/224277389790?hash=item3437f961de:g:T-QAAOSwD7Nf1lwP
2020 Donruss Optic Justin Herbert Rated Rookie #153 Chargers ROY RC!,Justin Herbert,$168.50,"Feb 28, 2021

11:48:31 PST",Football,Los Angeles Chargers,2020,Donruss,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/2020-Donruss-Optic-Justin-Herbert-Rated-Rookie-153-Chargers-ROY-RC/233904928924?hash=item3675d1f89c:g:QAIAAOSwt9JgMrdG
2020 Bowman Draft Sapphire 1st Bowman Yellow Refractor Ice /99 NICK BITSKO Rays,Nick Bitsko,$39.99,"Feb 28, 2021

11:48:30 PST",Baseball,Tampa Bay Rays,2020,Bowman,Ungraded,,"Refractor, Serial Numbered",https://www.ebay.com/itm/2020-Bowman-Draft-Sapphire-1st-Bowman-Yellow-Refractor-Ice-99-NICK-BITSKO-Rays/224327518310?hash=item343af64866:g:I~YAAOSwPOlgDg30
2019 Panini Luminance Patrick Mahomes PSA 10 POP 3 Chiefs Super Bowl Season #1,Patrick Mahomes,$127.50,"Feb 28, 2021

11:48:25 PST",Football,Kansas City Chiefs,2019,Panini,10,Professional Sports (PSA),Base,https://www.ebay.com/itm/2019-Panini-Luminance-Patrick-Mahomes-PSA-10-POP-3-Chiefs-Super-Bowl-Season-1/233904928833?hash=item3675d1f841:g:JWsAAOSwZpJgMrjX
2003-04 Topps Chrome  Shaquille O'Neal SHAQ Possibly PSA 10  REFRACTOR 🔥🔥,Shaquille O'Neal,$102.50,"Feb 28, 2021

11:47:49 PST",Basketball,Los Angeles Lakers,2003,Topps,10,Professional Sports (PSA),"Holographic Foil, Refractor",https://www.ebay.com/itm/2003-04-Topps-Chrome-Shaquille-ONeal-SHAQ-Possibly-PSA-10-REFRACTOR/333899338038?hash=item4dbdf39136:g:2W0AAOSwBWZgNVuo
2019-20 Select JA MORANT Concourse Rookie Card #72 GEM MINT PSA 10 🔥🔥🔥📈📈📈,Ja Morant,$249.00,"Feb 28, 2021

11:47:13 PST",Basketball,Memphis Grizzlies,2019,Panini,10,Professional Sports (PSA),"Refractor, Rookie, Single-Parallel",https://www.ebay.com/itm/2019-20-Select-JA-MORANT-Concourse-Rookie-Card-72-GEM-MINT-PSA-10/224368955681?hash=item343d6e9121:g:liAAAOSwDVBgO-US
1986-87 Fleer Basketball Rookie Card #7 Charles Barkley 76ers RC VG Philadelphia,Charles Barkley,$148.50,"Feb 28, 2021

11:47:04 PST",Basketball,Philadelphia 76ers,1986,Fleer,Not Professionally Graded,Not Professionally Graded,"RC, Rookie",https://www.ebay.com/itm/1986-87-Fleer-Basketball-Rookie-Card-7-Charles-Barkley-76ers-RC-VG-Philadelphia/224356845714?hash=item343cb5c892:g:jIYAAOSwySNgLsO6
2002 UD SP AUTHENTIC TOM BRADY NEW ENGLAND PATRIOTS CARD # 1,Tom Brady,$41.00,"Feb 28, 2021

11:46:17 PST",Football,New England Patriots,2002,Upper Deck,Ungraded,,,https://www.ebay.com/itm/2002-UD-SP-AUTHENTIC-TOM-BRADY-NEW-ENGLAND-PATRIOTS-CARD-1/333903878125?hash=item4dbe38d7ed:g:6vEAAOSwyf9gOqFq
1933 Goudey Babe Ruth #144 SGC 50 P901 Gorgeous!,Babe Ruth,"$26,975.00","Feb 28, 2021

11:45:55 PST",Baseball,New York Yankees,1933,Goudey,4,Sportscard (SGC),,https://www.ebay.com/itm/1933-Goudey-Babe-Ruth-144-SGC-50-P901-Gorgeous/353403372002?hash=item52487b81e2:g:HI0AAOSwIXlgO8V7
2017 Panini XR DALVIN COOK Luminous Endorsements RC AUTO Shadowbox /49 ,Dalvin Cook,$59.99,"Feb 28, 2021

11:45:50 PST",Football,Minnesota Vikings,2017,Panini,,,"Autographed, Refractor, Rookie, Serial Numbered",https://www.ebay.com/itm/2017-Panini-XR-DALVIN-COOK-Luminous-Endorsements-RC-AUTO-Shadowbox-49/333891221908?hash=item4dbd77b994:g:Q4cAAOSwnBdgKuqC
2020 Bowman Draft Chrome Robert Hassell Draft Night Auto Gold Refractor /50,Robert Hassell,$120.00,"Feb 28, 2021

11:45:48 PST",Baseball,San Diego Padres,2020,Bowman,Ungraded,Not Professionally Graded,Autograph,https://www.ebay.com/itm/2020-Bowman-Draft-Chrome-Robert-Hassell-Draft-Night-Auto-Gold-Refractor-50/224353944600?hash=item343c898418:g:MU0AAOSwaRdgK1qD
2003 Upper Deck Michael Jordan Reflections PSA Mint 9 #5 (PSA# 22788820),Michael Jordan,$62.00,"Feb 28, 2021

11:45:47 PST",Basketball,Chicago Bulls,2003,Upper Deck,9,Professional Sports (PSA),Graded,https://www.ebay.com/itm/2003-Upper-Deck-Michael-Jordan-Reflections-PSA-Mint-9-5-PSA-22788820/203285584629?hash=item2f54c3daf5:g:URYAAOSwR7ReeNNt
2020 Topps Silver Pack Bo Bichette RC PSA 10 Blue Jays #41 SP Chrome Mojo,Bo Bichette,$148.50,"Feb 28, 2021

11:45:46 PST",Baseball,Toronto Blue Jays,2020,Topps,10,Professional Sports (PSA),"Promo, Rookie, Short Print (SP)",https://www.ebay.com/itm/2020-Topps-Silver-Pack-Bo-Bichette-RC-PSA-10-Blue-Jays-41-SP-Chrome-Mojo/233904926341?hash=item3675d1ee85:g:TFYAAOSwB6JgMrg7
"1989 Upper Deck Ken Griffey, Jr. Star Rookie No. 1 - Near Mint",Ken Griffey Jr,$110.50,"Feb 28, 2021

11:45:13 PST",Baseball,Seattle Mariners,1989,Upper Deck,Ungraded,Not Professionally Graded,Rookie,https://www.ebay.com/itm/1989-Upper-Deck-Ken-Griffey-Jr-Star-Rookie-No-1-Near-Mint/313427594337?hash=item48f9bd8c61:g:heQAAOSw5NZgNC1s
2003-04 Topps Chrome Dwyane Wade Rookie RC Miami Heat #115 NBA Champion!,Dwyane Wade,$200.00,"Feb 28, 2021

11:44:36 PST",Basketball,Miami Heat,2003,Topps,Ungraded,Not Professionally Graded,"Rookie, Topps Chrome",https://www.ebay.com/itm/2003-04-Topps-Chrome-Dwyane-Wade-Rookie-RC-Miami-Heat-115-NBA-Champion/203292206296?hash=item2f5528e4d8:g:oQ4AAOSwDVBgO-xP
2016 1st Bowman Chrome Prospect Yoan Moncada ROOKIE RC AUTO #BP148 PSA/DNA Cuba,Yoan Moncada,$269.00,"Feb 28, 2021

11:44:35 PST",Baseball,Boston Red Sox,2016,Bowman,10,Professional Sports (PSA),"Autograph, Rookie",https://www.ebay.com/itm/2016-1st-Bowman-Chrome-Prospect-Yoan-Moncada-ROOKIE-RC-AUTO-BP148-PSA-DNA-Cuba/203218195841?hash=item2f50bf9581:g:F7AAAOSwisRf1rwz
2020 Topps MLS Soccer 22 Under 22 #182 Diego Rossi Red 7/10 ,Diego Rossi,$51.00,"Feb 28, 2021

11:44:04 PST",Soccer,Los Angeles FC,2020,Topps,,,Serial Numbered,https://www.ebay.com/itm/2020-Topps-MLS-Soccer-22-Under-22-182-Diego-Rossi-Red-7-10/224360585981?hash=item343ceedafd:g:ZfAAAOSw7GpgMrf4
2019 Bowman Wander Franco 1st PSA 10 Paper Prospects Rays Top Prospect #100,Wander Franco,$101.00,"Feb 28, 2021

11:43:38 PST",Baseball,Tampa Bay Rays,2019,Bowman,10,Professional Sports (PSA),Prospect 1st,https://www.ebay.com/itm/2019-Bowman-Wander-Franco-1st-PSA-10-Paper-Prospects-Rays-Top-Prospect-100/233904924203?hash=item3675d1e62b:g:WI0AAOSwraBgMre6
2001 Topps Drew Brees Rookie Card RC #328 New Orleans Saints RP,Drew Brees,$46.00,"Feb 28, 2021

11:43:37 PST",Football,New Orleans Saints,2001,Topps,Ungraded,,Rookie,https://www.ebay.com/itm/2001-Topps-Drew-Brees-Rookie-Card-RC-328-New-Orleans-Saints-RP/333897319537?hash=item4dbdd4c471:g:yzoAAOSwge9gMrfS
Jordan Love 2020 Donruss Rookie Gridiron Kings Auto #/49 PACKERS #RGK-JL,Jordan Love,$140.00,"Feb 28, 2021

11:43:06 PST",Football,Green Bay Packers,2020,Panini,,,"Rookie, Serial Numbered, Short Print (SP)",https://www.ebay.com/itm/Jordan-Love-2020-Donruss-Rookie-Gridiron-Kings-Auto-49-PACKERS-RGK-JL/353367666699?hash=item52465ab00b:g:yBEAAOSwzM5gEPsa
Ted Williams 2005 Playoff Absolute Memorabilia Bat #68/250 Red Sox FREE SHIP,,$39.99,"Feb 28, 2021

11:42:58 PST",,,2005,Playoff,,,"Game Used, Piece of Authentic, Serial Numbered",https://www.ebay.com/itm/Ted-Williams-2005-Playoff-Absolute-Memorabilia-Bat-68-250-Red-Sox-FREE-SHIP/222274245700?hash=item33c093d444:g:~4cAAOSw8gVX998M
